Churn,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,PercChangeMinutes,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,CallWaitingCalls,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,HandsetRefurbished,HandsetWebCapable,BuysViaMailOrder,RespondsToMailOffers,RetentionCalls,RetentionOffersAccepted,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating
0,232,33,0,194,10.3,3,0.7,75,3.7,1.3,30.7,16.7,0,1,1,1,1,328,0,0,0,1,0,0,0,0,0,15,0,3
0,549,19,0.25,-549,126,0.7,0.7,198.4,82,14,223.3,254.7,8.3,1,1,1,1,388,40,34,0,1,1,1,0,0,0,15,0,4
0,1257,60,0.25,-153,76.3,1.7,0.7,375.8,126.7,7.7,255.7,178.7,0,1,1,1,1,256,0,0,0,1,1,1,0,0,0,15,0,3
1,20,30,0,-14,3.7,0,0,3.8,0,0,7.3,4,0,1,1,1,1,675,32,0,0,1,0,0,0,0,0,15,0,3
0,1191,85,0,203,9.7,8.3,0.3,333.9,27,5,251,95.7,0,1,1,6,4,311,0,0,0,1,0,0,0,0,2,11,0,1
0,702,60,0,-6,86,1,0,187.2,12,5.7,92,120.3,0.7,1,1,3,3,280,42,24,0,1,0,0,0,0,0,2,0,4
1,1380,110,1.73,117,18.3,3,0,219.1,64.7,0.7,444.7,15.7,12,1,1,1,1,913,0,0,0,0,0,0,0,0,1,15,0,1
0,104,17,0,3,0,0,0,4.7,0.3,0,49,4.3,0,1,1,2,2,738,38,34,0,1,0,0,0,0,0,8,0,1
1,166,40,0.74,-86,22.7,0,0,36.2,6.7,1.3,68.7,14.7,0.7,1,1,2,1,385,48,0,0,1,0,0,0,0,0,3,0,4
0,406,60,0,-80,5.7,0.7,0.3,163.1,17,1.7,46.7,32.7,0.3,2,1,3,2,116,0,0,1,1,0,0,0,0,0,3,0,3
0,404,90,0,-18,37.3,0,0,132.9,10.7,10,63.7,78.7,1,4,2,1,1,382,50,46,0,1,1,1,0,0,0,15,0,1
0,959,51,0,-959,56,3.7,0,252.9,46,20.7,164.7,118.3,7.7,1,1,1,1,206,0,0,0,1,0,0,0,0,0,15,0,5
1,54,10,0,-44,0,0,0,0,0,0,0,0,0,2,2,1,1,421,0,0,0,1,0,0,0,0,0,15,0,3
1,519,32,0.25,-195,36.7,7,0,133.9,12.3,0.3,68.3,120,5.3,2,2,1,1,528,52,0,0,1,0,0,0,0,0,15,0,2
1,560,60,0,-15,19,0.7,0,288.4,19,0.7,166.3,26,3.3,1,1,1,1,407,32,0,0,1,1,1,0,0,0,15,0,4
0,194,46,0,66,31.7,1.7,0,24.9,2.7,0,33,22,0,1,1,2,1,95,44,40,0,1,0,0,0,0,0,3,0,3
1,245,60,0,97,19.7,0,0.3,81.3,16.3,7,52.3,33.3,0,2,2,1,1,401,0,0,0,1,0,0,0,0,0,15,0,4
1,123,30,0.25,-51,4.7,0,0.3,0,1,0,37.7,6,0,1,1,1,1,1030,40,0,0,1,1,1,0,0,0,15,0,1
0,2032,89,5.94,-138,114.7,11.3,0,531.9,112,35,408.7,381,27,1,1,2,1,84,32,0,0,1,0,0,1,0,0,5,1,6
1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,212,26,24,0,1,0,0,0,0,0,13,0,1
1,29,45,0.25,-29,0,0,0,0,0,0,0,0,0,2,1,1,1,317,0,0,1,1,0,0,0,0,0,15,0,5
1,352,30,0,95,25.3,0,0,78.1,29,4.3,75.3,54,1,1,1,1,1,395,48,46,0,1,1,1,0,0,0,15,0,7
0,477,70,0.5,-150,29.7,7.7,0,84.6,17.7,5.3,162.3,56,0.7,1,1,1,1,494,44,44,0,1,0,0,0,0,0,15,0,4
1,14,19,0,-14,0,0,0,0,0,0,0,0,0,2,2,1,1,340,0,0,0,0,0,0,0,0,0,15,0,3
0,1083,10,0.25,193,22,0,0.7,293.2,93,27,151,200.3,5.3,2,2,2,2,165,32,22,0,1,1,1,0,0,0,3,0,2
0,204,45,0,-58,20.7,0,0,34.3,16.3,4.3,33.7,27.3,0.7,2,2,1,1,473,24,0,0,1,0,0,0,0,0,15,0,3
0,680,50,0.25,-319,22,0.3,1.3,102.8,30,2.7,37.7,144.3,2.7,1,1,1,1,210,42,44,0,1,1,1,0,0,0,15,0,2
1,1630,85,4.21,115,54.3,3.3,0.7,441.2,68,21.7,326.3,114.7,15.7,1,1,3,3,105,32,32,1,1,0,1,0,0,0,5,0,2
1,25,10,0,-25,0,0,0,0,0,0,0,0.3,0,1,1,1,1,316,52,0,0,1,0,0,0,0,0,15,0,2
1,378,10,2.97,-32,169,0,0,30.4,38,7.3,106.7,5.7,1,4,2,1,1,627,0,0,0,0,0,0,0,0,0,15,0,3
0,417,85,0,-149,16.3,0,3,37.1,37,4.7,83,50.3,1.3,2,2,1,1,358,30,0,0,1,1,1,0,0,0,15,0,2
0,49,30,0.25,30,2,0,0,0.9,2,0,19.7,2.3,0,1,1,3,2,199,52,48,1,1,1,1,0,0,0,13,0,1
1,468,30,0.5,97,31,0,0,50.3,10.3,0,140.7,40.7,2,1,1,1,1,934,50,42,0,0,1,1,0,0,0,15,0,2
0,1830,70,2.23,278,59,20.7,1,521.6,233.7,171.3,359.7,353.3,0,2,2,2,2,200,0,0,0,1,0,0,0,0,1,14,0,3
0,129,30,0.74,11,10,0,0.3,16,8.7,1.7,34,12.3,0,1,1,1,1,571,46,0,0,1,0,0,0,0,0,15,0,5
0,624,60,0.25,-50,0,0,0,0,0,0,0,0,0,1,1,3,3,2,54,0,1,1,0,0,0,0,0,3,0,5
1,1837,74,0,-130,97,11.7,0.3,346,175.3,35.3,261.3,212,6.3,2,2,2,2,210,26,0,1,1,0,0,0,0,0,3,0,2
0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,246,58,58,0,1,1,1,0,0,0,15,0,2
0,1401,75,0,125,70.7,4.3,0.3,349.8,61.3,9,244.3,373,12.7,1,1,4,3,242,54,52,0,1,1,1,0,0,0,8,0,4
0,222,40,0,24,10.7,0,0,23.2,14.7,3.7,41,14.3,0.7,1,1,1,1,499,22,0,0,1,1,1,0,0,0,15,0,2
0,66,46,0,116,19.3,0,0,2.3,6,1,21,21,0,1,1,1,1,468,62,20,0,1,0,0,0,0,0,15,0,4
0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,192,58,56,0,1,1,1,0,0,0,8,0,4
1,104,45,0.5,-3,18.3,0.3,0,18.7,17.7,3,44.3,6.7,0,1,1,2,2,805,56,26,0,1,0,0,0,0,0,8,0,1
0,1096,45,1.73,-182,25,5.7,2,300.5,63.7,9,223.7,237,11,1,1,1,1,391,0,0,0,1,0,0,0,0,0,15,0,5
0,1402,50,0,-128,58.7,3.7,0,422.7,145.7,61,129,325,8.7,3,2,2,2,316,42,38,0,1,0,0,0,0,0,8,0,2
0,162,70,0,-58,9,0.3,0,38.4,34.3,5.7,19.3,42.3,0,1,1,4,3,253,30,30,0,1,1,1,0,0,0,0,0,3
0,508,45,0.5,8,2.3,13.7,0,130.4,24,10.7,57,93.3,0,1,1,1,1,290,0,0,0,1,0,0,0,0,0,15,0,3
0,5,20,0,-5,1.3,0,0,0,0,0,2.3,1,0.3,1,1,1,1,607,54,60,0,1,1,1,0,0,0,15,0,2
1,1480,90,1.49,-990,55,4,1,292.7,40.3,7.7,204.7,147.3,0.7,1,1,3,3,175,0,0,1,1,0,0,0,0,0,2,0,7
1,799,50,0.74,-250,54,0,1.7,218.2,77.3,16.7,205,72.3,0,1,1,2,2,417,40,0,0,1,1,1,0,0,0,8,0,1
0,889,60,5.94,231,0,0,0,0,0,0,0,0,0,1,1,1,1,355,0,0,0,1,0,0,0,0,0,15,0,4
0,442,40,0.25,-140,38.7,0,0.3,111.6,33.7,3.7,94.7,103,3,1,1,2,2,19,56,52,1,1,1,1,0,0,0,5,0,4
0,263,37,0,15,26.3,5.7,0,72.9,34.3,16,111.7,52.3,1,2,2,2,2,107,44,42,1,1,0,0,0,0,0,3,0,2
0,149,30,0,31,10.3,0,0,20.2,0.7,0,36.7,20.7,0.7,1,1,5,4,109,70,0,1,1,0,0,0,0,1,0,0,3
0,121,40,0,-31,0,0,0,0,0,0,0,0,0,1,1,1,1,332,62,54,0,1,1,1,0,0,0,15,0,2
0,2262,118,0.5,272,122.7,4.3,0.3,657.3,81.3,42.7,661.3,199.7,39.7,4,2,3,2,27,30,0,1,1,0,0,0,0,0,2,0,1
0,814,10,0,-10,44,1,0,233.7,105.7,44.7,165.7,229.7,8,2,2,4,3,89,22,0,1,1,0,0,0,0,0,1,0,2
0,232,10,0,-46,5.3,0.3,0,70.1,12.7,5,46,16.7,1,2,2,1,1,455,44,44,0,1,0,0,0,0,0,15,0,2
0,1022,37,0.5,-142,18.7,0,1.3,284.8,59.7,1.3,90.7,82.7,2.7,1,1,1,1,486,60,0,0,1,0,0,0,0,0,15,0,5
0,49,35,0,-5,6.3,0,0,1.1,16.3,0,24.7,8.7,0,1,1,1,1,458,42,76,1,1,1,1,0,0,0,15,0,2
0,1285,70,0.74,222,11.7,18.3,0.3,231.2,202.7,40.3,217,288,0.7,2,2,1,1,225,42,0,0,1,0,0,0,0,0,15,0,4
1,122,70,0,-122,107,0.3,0,40.5,14.7,4.7,77.3,22.3,0.3,1,1,1,1,344,70,0,0,1,1,1,0,0,0,15,0,3
0,131,30,0,31,17.3,0,0,3.2,4.3,0,37,9,0,2,2,1,1,523,0,0,0,1,0,0,0,0,0,15,0,2
0,1512,80,0.74,-494,112,3.3,16,348.1,63.7,6.3,168,266,6.3,1,1,2,2,90,0,0,0,1,0,0,0,0,0,3,0,3
0,498,45,0,201,13.7,9,0,155.3,35.3,6,76.7,69.3,1,1,1,1,1,868,36,0,0,1,1,1,0,0,0,15,0,1
0,253,35,0,32,28.7,0,0,125.8,2,0,37,37.7,0.3,1,1,1,1,671,0,0,0,1,0,0,0,0,0,15,0,7
0,738,50,2.48,-370,35,0.7,0.7,240.4,60,25,149,95,1,1,1,6,5,232,60,54,0,1,1,1,0,0,0,5,0,5
1,246,40,1.73,252,9.7,0,0,91.9,19.3,6.7,54.3,26.3,1,1,1,1,1,748,54,56,0,1,0,0,0,0,1,15,0,2
1,1286,85,5.69,-407,40.7,2.7,1,305.1,73,9.7,213.3,113.7,4.3,1,1,1,1,322,0,0,0,1,0,0,0,0,0,15,0,3
1,91,40,0,10,4.7,0,0,7.9,0,0,29,9.7,0,3,1,1,1,382,30,34,0,1,0,0,0,0,0,15,0,2
0,310,30,1.24,-34,31.7,3.7,0,57.8,42.3,2,90,33,1.3,1,1,1,1,678,54,70,0,1,1,1,0,0,0,15,0,2
1,111,38,0,-111,5,0,0.7,29.8,13.3,2,24,37,0.3,1,1,1,1,713,0,0,0,1,0,0,0,0,0,15,0,7
1,938,45,0.99,-225,54.3,0.3,0,266.4,95.3,19.3,162.3,183,8,1,1,3,3,184,30,0,1,1,0,0,0,0,0,3,0,4
1,30,30,0,-27,1.7,0,0,0,0.3,0,1,3.7,0,1,1,1,1,624,62,62,0,1,0,0,0,0,0,15,0,4
1,1007,60,0,-207,38,3,0.3,434.2,32.7,1.3,149.3,117,3.7,1,1,3,1,557,0,0,0,1,0,0,0,0,0,14,0,3
0,787,45,1.24,-232,42.7,2.3,1.3,277.9,25.3,8.3,82.3,97.7,1,1,1,3,2,116,48,62,1,1,0,0,0,0,0,3,0,7
0,56,40,0,48,1.3,0,0,0.1,2.3,0,3,2,0,1,1,2,2,420,40,38,0,1,1,1,0,0,0,14,0,1
1,150,60,0.5,34,12,0,0,13.3,8,2.7,58.7,12.7,0,4,2,1,1,398,50,46,1,0,1,1,0,0,0,15,0,2
0,766,60,0.74,-172,27,0,0,117.3,40,5.3,95,46,0,1,1,2,2,366,0,0,0,1,0,0,0,0,0,8,0,1
0,192,60,0,-26,0,0,0,0,0,0,0,0,0,2,2,1,1,394,56,56,0,1,1,1,0,0,0,15,0,2
0,1842,49,0.74,683,66.3,19.7,5.7,756.8,68,53,134.7,316.7,19.3,1,1,2,2,201,0,0,0,1,0,0,0,0,0,8,0,7
0,918,10,0.25,179,24.3,0,0.3,269.9,48.7,4,261.3,41.7,0,2,2,3,3,142,48,38,0,1,0,0,0,0,0,1,0,3
1,26,10,0,38,0,0,0,3.3,1.7,0.3,1,4.3,0,2,2,1,1,459,46,0,1,0,1,1,0,0,0,15,0,2
0,512,32,0,-346,10.7,1.7,0,198.4,53.7,2.3,159.7,13.7,0,2,2,1,1,700,52,48,0,1,1,1,0,0,0,15,0,2
1,565,60,1.49,130,23.7,0,0,201.7,3,3,186.7,48.7,1.3,3,2,2,2,5,44,0,0,0,0,0,0,0,0,3,0,3
1,148,17,0.25,-20,37,0,0,16.5,12.3,7,53.7,18.7,1,1,1,1,1,1248,38,0,0,1,0,0,0,0,0,15,0,1
0,930,45,0,211,30.7,15,0,86.1,27.3,4,103.3,109.3,2.7,1,1,3,3,97,0,0,0,1,1,1,0,0,1,5,0,1
0,78,65,0,-35,9,1,0,13.6,8,0,31.7,6.3,0,3,3,2,2,118,52,50,0,1,1,1,0,0,0,3,0,2
0,584,60,2.48,96,65.3,0.3,0,95.4,21.7,1.7,175.3,84.3,0,2,1,2,2,363,58,58,0,1,1,1,0,0,0,8,0,2
0,621,60,0,290,14.3,0,0,130.7,52.7,6.3,181.3,18.3,0.7,2,2,1,1,494,36,0,0,1,0,0,0,0,0,15,0,6
0,466,45,0,-122,16.3,16.3,0.3,0.3,1.3,0,39.3,46,0,1,1,2,2,380,64,0,0,1,0,0,0,0,0,8,0,1
0,194,30,0,4,14.3,1.3,0,5,15,1.3,51.3,20.7,0,1,1,1,1,882,36,34,0,1,0,0,0,0,0,15,0,1
0,88,10,0,23,2.7,0,0,3.1,4.3,2.7,14.3,4.7,0,2,2,2,2,680,58,58,0,1,1,1,0,0,0,8,0,1
0,1077,60,0.5,63,0,0,0,0,0,0,0,0,0,1,1,4,4,171,0,0,0,1,0,0,0,0,0,2,0,7
0,616,50,0,141,32.7,0,0.3,163.9,15.7,3,117.3,39.3,1.3,1,1,1,1,391,0,0,0,1,0,0,0,0,0,15,0,4
0,252,40,0,-68,0,0,0,0,0,0,0,0,0,1,1,1,1,289,58,58,0,1,1,1,0,0,0,15,0,2
0,2954,120,0.5,529,31.3,0,0,1270.3,114,16.7,383.7,165,13.7,1,1,2,2,113,0,0,0,1,0,0,0,0,0,3,0,2
0,1115,50,2.97,-8,0,0,0,0,0,0,0,0,0,1,1,2,2,241,0,0,1,1,0,0,0,0,0,8,0,2
0,596,39,0,219,15.3,1,0.3,273.5,24.7,3.3,159.3,74.3,2.7,1,1,7,5,362,0,0,0,1,0,0,0,0,1,0,0,4
0,25,30,0,-5,1.7,0,0,0.8,0,0,2.3,4.3,0,1,1,1,1,626,42,0,0,1,0,0,0,0,0,15,0,2
1,170,50,0,-103,8,0,0,78.1,34.3,0,8.3,53,0,1,1,1,1,976,60,52,1,0,1,1,0,0,1,15,0,3
1,273,45,1.24,39,16.7,0,0,12.6,7.7,0.7,64,7.3,1.3,1,1,1,1,364,32,0,0,1,0,0,0,0,0,15,0,2
0,22,30,0,-10,2,0,0,0.9,3,0,11,2,0,2,2,1,1,683,32,52,0,1,0,0,0,0,0,15,0,2
1,338,41,0,51,29.7,6.3,0.3,12.3,9.7,0.7,33,22.7,0.3,1,1,1,1,370,0,0,0,1,0,0,0,0,0,15,0,4
1,30,30,0,-22,0,0.7,0,0,0.3,0,5.3,2.7,0,1,1,1,1,759,46,0,0,1,0,0,0,0,0,15,0,2
0,32,25,0,-13,2,0,0,0.7,3.7,0,7.3,1.7,0,1,1,1,1,997,0,0,0,0,0,0,0,0,0,15,0,1
0,452,39,0.25,-31,11,0,0.3,105.5,45.7,15,109.3,116.3,2.7,1,1,5,3,23,62,24,1,1,1,1,0,0,0,14,0,4
1,610,50,0.25,488,74.3,0,1.3,147.1,9.3,4,115.7,63,0,2,1,3,2,370,34,32,1,1,0,0,0,0,0,8,0,3
1,514,45,0,-166,9.3,1.3,0,193.2,38.7,23,82,62.7,2.3,2,2,1,1,518,48,0,0,1,0,0,0,0,0,15,0,6
0,288,70,0,186,2.7,0,0.3,82,6,5.7,65.3,26.7,0.7,2,2,1,1,476,0,0,0,1,0,0,0,0,0,15,0,2
1,2390,85,7.42,342,107,39,0.7,208.4,342,31.3,646.3,536,1.3,1,1,3,2,8,0,0,0,1,0,0,0,0,0,3,0,5
0,1078,34,5.69,-678,71.3,7.7,0.7,300.6,52,18,130.3,162,6.3,1,1,2,2,142,0,0,0,1,0,0,0,0,0,8,0,5
0,409,42,0.5,-114,20.3,7.7,0.7,10.8,13.7,0.7,83.7,29.3,0,2,1,2,1,103,30,0,0,1,0,0,0,0,0,2,0,4
0,322,45,0,44,78.3,2.3,0,52,44,11,72.3,47.7,0,2,2,1,1,545,58,58,0,1,1,1,1,0,0,15,1,1
0,504,39,0,-52,31.7,1,0,230.7,19.7,4.7,105.3,107.3,0,1,1,3,3,223,44,0,0,1,0,0,0,0,0,3,0,5
0,1224,145,6.68,288,41.3,1,0,362.2,58.7,14.3,299.3,73.7,8,2,2,2,1,313,32,32,0,1,0,0,0,0,0,3,0,3
0,1288,55,0.25,570,0,0,0,0,0,0,0,0,0,1,1,3,2,11,0,0,0,1,0,0,0,0,0,3,0,3
0,304,40,0,-177,13.7,0.7,0,17.9,12.3,1.3,64,15.7,0,1,1,1,1,211,30,0,0,1,0,0,0,0,0,15,0,2
0,47,30,0,-26,3,0,0,5,4,0.7,9.3,12.3,0,2,2,1,1,673,54,52,0,1,1,1,0,0,0,15,0,2
0,883,98,5.69,-478,32.3,1.3,0,237.2,117.7,25,223.7,135.3,4,2,2,5,5,100,28,26,1,1,0,0,0,0,0,3,0,3
1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1284,0,0,0,0,0,0,0,0,0,15,0,1
0,368,42,3.46,110,2,3.3,0.7,19.7,4.7,0,30.3,21.3,0.7,1,1,1,1,190,0,0,0,1,0,0,0,0,0,15,0,5
0,909,70,0,165,30.7,3.7,1.3,116.9,53,17.7,172.3,225.3,1.7,2,2,1,1,198,0,0,0,1,0,0,0,0,0,15,0,2
1,266,32,0.25,9,0,0,0,63.5,35.7,16,101.3,33.3,0,2,2,2,1,1082,0,0,0,0,0,0,0,0,0,8,0,1
0,132,14,0.5,-132,10.7,7.7,0.3,0.4,0.7,0,7,8.3,0,1,1,1,1,694,42,0,1,1,0,0,0,0,0,15,0,4
0,187,30,0,194,79.3,0.3,0,58,10,1,54,20.7,0.7,1,1,2,2,19,26,0,0,1,0,0,0,0,0,3,0,3
1,122,10,0.74,38,10,0,0,0.6,8.3,0.7,28,11.3,0,2,2,1,1,374,0,0,0,1,0,1,0,0,0,15,0,1
0,296,40,0,-108,9.7,0,0,101.7,5.3,2.3,74.3,19.3,0,1,1,1,1,413,38,40,0,1,1,1,0,0,0,15,0,2
1,514,50,0,156,20.7,0,0,267.3,5,2.7,132.3,59,0.3,1,1,1,1,471,46,46,0,1,0,0,0,0,0,15,0,1
0,92,60,0,-7,5.3,0,0.3,0.3,1,0,21.3,7,0,1,1,2,2,334,30,26,0,1,1,1,0,0,0,8,0,1
0,410,45,1.49,-66,16,7.3,0.3,63.5,20.3,6.3,72,31,0.3,2,2,1,1,182,0,0,0,1,0,0,0,0,0,15,0,2
1,5,20,0,1,4.3,2,0,0,2,0,4.7,0,0,1,1,5,5,325,32,0,1,1,0,0,0,0,1,14,0,1
0,148,40,0.25,0,10.7,0,0,6.2,3.3,1,20,12.3,0,5,2,1,1,239,40,44,1,1,0,0,0,0,0,15,0,1
0,914,50,1.49,-388,59.3,5.7,0.3,148,17.7,8,120,106.7,2.3,1,1,1,1,213,0,0,0,1,0,0,0,0,0,15,0,7
0,18,20,0,-9,2,0,0,0,0.7,0,10.7,4.7,0,1,1,2,2,294,40,38,1,1,1,1,0,0,0,8,0,2
0,139,25,0,-56,8.3,0,0,96.8,0.7,0.7,28.7,28.7,0,2,2,2,2,403,50,50,0,1,1,1,0,0,0,8,0,1
1,1307,46,0.74,345,12.3,1,0,80.2,8.7,3,73,25.7,0,2,1,3,3,259,0,0,0,1,0,0,0,0,0,10,0,1
0,644,28,0.74,-644,73.7,4,4,344.7,52.3,27.7,196,203.3,4,2,1,2,2,199,0,0,0,1,0,0,0,0,0,3,0,5
0,255,27,1.98,-72,18.7,0,0,14.5,0.7,0,68.3,14.3,0.3,1,1,2,2,180,36,32,1,1,1,1,0,0,0,2,0,3
0,1319,50,3.71,-50,5.3,0,0.7,391.4,61,17.7,173,240.7,1,1,1,1,1,357,46,42,0,1,0,0,0,0,0,15,0,2
0,422,40,0.25,37,0,0,0,0,0,0,0,0,0,1,1,1,1,280,0,0,0,1,0,0,0,0,0,15,0,2
1,274,40,0,-12,14.7,0,0,10.2,1.3,0,74.3,19.3,0.7,1,1,1,1,406,58,54,0,1,0,0,0,0,0,15,0,2
0,146,30,0.5,-73,20,0,0,22.3,13.7,0,40.3,19,0,2,1,2,2,179,28,30,1,1,1,1,0,0,0,8,0,2
0,458,41,0.99,-183,18.3,0,0.7,41.4,10.7,1.3,77,15,0,1,1,2,2,53,34,34,0,1,0,0,0,0,0,14,0,2
1,26,35,0,-24,0.3,0,0,0,0,0,0.3,0,0,2,1,1,1,945,48,0,0,0,0,0,0,0,0,15,0,1
0,350,30,0.5,-151,12.7,1.3,0,45.5,21,2,55.3,29.7,0,1,1,1,1,487,28,0,0,1,0,0,0,0,0,15,0,2
1,488,60,0,60,22.3,0,0.7,161.8,6,4,94.7,48.7,1.7,2,2,1,1,533,32,34,0,1,0,0,0,0,0,15,0,3
0,59,40,0,-7,5.7,0,0,0.2,0,0,26,6,0,2,1,1,1,301,26,24,0,1,1,1,0,0,0,15,0,2
0,180,25,0.25,26,4.7,0.3,0,8.1,3,0.3,37.7,7.3,0,3,3,1,1,967,42,40,0,0,0,0,0,0,0,15,0,1
0,114,45,0,-14,2.3,1,0.7,5.7,12.7,0,26.7,17,0,1,1,1,1,215,56,54,0,1,1,1,0,0,0,15,0,2
0,0,5,0,0,0,3.3,0,0.4,0.7,0,2.7,2,0,1,1,1,1,186,0,0,0,1,0,0,0,0,0,15,0,5
1,74,10,1.24,79,9.3,0,0,7.5,8,1.7,29.3,9,0,6,3,1,1,790,32,0,0,1,1,1,0,0,0,15,0,1
0,142,40,0.74,16,0,0,0,0,0,0,0,0,0,2,2,1,1,435,42,42,0,1,1,1,0,0,0,15,0,2
0,795,45,1.98,133,39,5.3,0,228.2,34,8.7,85.3,110.7,1.7,1,1,1,1,212,26,0,0,1,1,1,0,0,0,15,0,4
0,729,60,0.99,103,91.3,0,0,264.6,28.7,14.7,146.7,119,0,1,1,5,4,41,0,0,0,1,0,0,0,0,0,3,0,1
0,486,52,3.71,47,38.3,8.7,2.3,127.9,41.3,0.7,174,88.7,3,1,1,4,3,99,0,0,0,1,0,0,0,0,0,14,0,7
0,273,30,0,553,7.3,0,0.3,20.9,4.7,2.3,24.7,11.7,0,2,1,1,1,638,32,0,0,0,0,0,0,0,0,15,0,3
0,245,60,0.25,78,6,0,0.7,59.6,16.7,10.7,58,11.3,0,2,2,1,1,747,48,0,0,1,1,1,0,0,0,15,0,4
0,612,55,2.97,19,52,0,0,235.5,1,1.3,134,33,3.3,1,1,2,2,113,0,0,0,1,0,0,0,0,0,8,0,4
0,205,30,0.25,104,1,1,0,25,2.7,1.3,34.3,18.7,0,1,1,1,1,895,30,0,0,0,1,1,0,0,0,15,0,1
0,657,10,0.25,413,157,0,0.3,74.9,29.3,2,106.7,157.7,0,3,3,2,1,324,36,0,0,1,0,0,0,0,0,2,0,3
0,124,10,0,-121,16.3,0,0,23.5,1.3,2.7,48.3,22.3,0,2,2,1,1,395,28,24,0,1,0,0,0,0,0,15,0,1
1,433,45,1.49,238,44.7,1.3,0,14.2,8.7,0.3,42.7,40.3,0,1,1,1,1,306,0,0,0,0,0,0,0,0,0,15,0,3
0,1285,59,0.99,-567,90.7,4.7,0.3,448.9,97.3,78.7,265,211,7.3,2,2,2,2,231,28,26,0,1,0,0,0,0,0,13,0,5
1,403,55,2.23,-128,11.3,0.3,0,46.9,7.7,0.3,48,65.7,1,1,1,2,2,83,0,0,0,1,0,0,0,0,0,5,0,2
1,190,20,0,40,15.3,0,0,17.7,12,2,65.7,16,0.7,6,2,1,1,318,36,36,0,0,1,1,0,0,0,15,0,1
0,1286,95,0,-147,0.7,1.7,0,428.3,38,16.3,369,98.7,0,4,4,12,8,426,50,48,0,1,1,1,0,0,0,8,0,2
1,73,60,0.25,33,4,0,0,4,0.3,0.7,24.7,4,0,2,2,9,4,224,54,52,0,1,0,0,0,0,0,14,0,1
0,123,45,0,11,7.3,0,0,4.9,1.3,0,21,5.3,0,1,1,2,2,240,0,0,0,1,0,0,0,0,0,8,0,1
0,1312,75,1.24,157,76,4.3,1.3,200.3,370.3,147,555.7,303.7,22.7,2,2,9,4,458,30,0,0,1,1,1,0,0,0,0,0,4
0,110,58,2.97,128,5.7,0.3,0.3,10,0.7,0,17.7,0.3,0,1,1,2,1,588,0,0,0,1,0,0,0,0,0,2,0,5
0,555,70,4.95,-21,25,4.7,0.3,171.4,25.3,2.7,54,76,0.3,1,1,1,1,530,0,0,0,0,0,0,0,0,0,15,0,5
0,116,40,0,35,33.3,1,0,19.4,1.3,0,40,8.3,0,1,1,1,1,538,0,0,0,1,0,0,0,0,0,15,0,5
0,540,60,0.25,-300,74.7,1.3,1.3,264.7,75.7,10.7,93.7,277,0,2,1,3,3,34,44,42,0,1,0,0,0,0,0,14,0,3
1,25,39,0,-8,4,1.7,0,0,1,0,8,1,0,1,1,1,1,453,48,46,0,1,0,0,0,0,0,15,0,3
1,100,60,0,18,6,0,0,15.7,20.7,7,38.7,12.7,0,2,2,1,1,637,38,36,0,1,0,0,0,0,0,15,0,2
0,474,97,0.74,-100,37.7,0,0,223.9,25.7,0.7,149.7,58.7,1.3,1,1,2,2,207,32,0,0,1,0,0,0,0,0,2,0,5
0,218,32,0,42,13,0,0.3,39.1,12.7,3.3,28.7,48,0.7,1,1,2,2,4,0,0,1,1,0,0,0,0,0,3,0,3
0,468,45,0.25,-8,38.7,0,0,133.7,23,17,133.7,123,1,1,1,1,1,269,46,0,0,1,1,1,0,0,0,15,0,4
0,920,62,2.72,590,22.7,2.3,0,159,15.3,2,104,105,0.7,1,1,2,2,73,0,0,0,1,0,0,0,0,0,8,0,5
0,1118,45,0.74,-22,1.7,0,0,273.7,23,5,41.3,102,0.7,1,1,2,1,169,40,0,0,1,0,0,0,0,0,3,0,7
0,939,60,1.98,-247,98,7.7,5.3,187.2,108,47,224.7,390.3,0,1,1,3,3,118,52,52,0,1,1,1,0,0,0,14,0,5
0,12,20,0,11,0.7,0,0,0.1,1.7,0.3,1.3,1,0,1,1,1,1,943,46,0,0,0,0,0,0,0,0,15,0,3
0,55,10,0,-20,5.3,0,0,0,0,0,5,4,0,1,1,1,1,1038,36,0,0,1,0,0,2,0,0,15,1,1
1,1748,95,1.73,209,43.3,4.7,2,212,18.3,1,150.3,100.7,2.3,1,1,1,1,387,40,36,0,1,1,1,0,0,0,15,0,2
0,760,95,0.25,-362,42.7,0,0,276,63.3,41,368,40,3,2,2,2,2,366,50,44,0,1,1,1,0,0,0,8,0,1
0,78,50,0,-16,10,0,0.3,1.9,7.3,1.3,20.3,8,0,3,3,2,2,198,44,44,0,1,1,1,0,0,0,2,0,2
